date,region,issuer,merchant_category,device_segment,attempts,successful_transactions,failed_transactions,gmv_cny,is_anomaly_window,is_synthetic
2025-01-05,North China,Issuer A,Grocery,Recent phone,89,86,3,3668.1,0,1
2025-01-05,North China,Issuer A,Grocery,Older phone,66,64,2,2568.48,0,1
2025-01-05,North China,Issuer A,Grocery,Watch,62,59,3,2425.54,0,1
2025-01-05,North China,Issuer A,Digital,Recent phone,83,80,3,3859.38,0,1
2025-01-05,North China,Issuer A,Digital,Older phone,78,74,4,3624.93,0,1
2025-01-05,North China,Issuer A,Digital,Watch,80,77,3,3655.13,0,1
2025-01-05,North China,Issuer B,Retail,Recent phone,61,60,1,1089.63,0,1
2025-01-05,North China,Issuer B,Retail,Older phone,54,52,2,962.45,0,1
2025-01-05,North China,Issuer B,Retail,Watch,52,50,2,945.22,0,1
2025-01-05,North China,Issuer B,Dining,Recent phone,77,75,2,1958.32,0,1
2025-01-05,North China,Issuer B,Dining,Older phone,66,64,2,1728.74,0,1
2025-01-05,North China,Issuer B,Dining,Watch,55,52,3,1377.11,0,1
2025-01-05,North China,Issuer B,Transit,Recent phone,80,77,3,2695.38,0,1
2025-01-05,North China,Issuer B,Transit,Older phone,72,67,5,2257.69,0,1
2025-01-05,North China,Issuer B,Transit,Watch,77,74,3,2480.42,0,1
2025-01-05,North China,Issuer B,Grocery,Recent phone,89,85,4,3413.25,0,1
2025-01-05,North China,Issuer B,Grocery,Older phone,72,70,2,2914.17,0,1
2025-01-05,North China,Issuer B,Grocery,Watch,62,59,3,2331.85,0,1
2025-01-05,North China,Issuer B,Digital,Recent phone,87,85,2,3966.35,0,1
2025-01-05,North China,Issuer B,Digital,Older phone,81,76,5,3663.08,0,1
2025-01-05,North China,Issuer B,Digital,Watch,63,60,3,2965.69,0,1
2025-01-05,North China,Issuer C,Retail,Recent phone,65,63,2,1191.38,0,1
2025-01-05,North China,Issuer C,Retail,Older phone,61,59,2,1108.82,0,1
2025-01-05,North China,Issuer C,Retail,Watch,54,51,3,1053.19,0,1
2025-01-05,North China,Issuer C,Dining,Recent phone,79,75,4,1993.67,0,1
2025-01-05,North China,Issuer C,Dining,Older phone,65,64,1,1760.84,0,1
2025-01-05,North China,Issuer C,Dining,Watch,58,56,2,1452.18,0,1
2025-01-05,North China,Issuer C,Transit,Recent phone,75,72,3,2501.91,0,1
2025-01-05,North China,Issuer C,Transit,Older phone,63,60,3,1977.07,0,1
2025-01-05,North China,Issuer C,Transit,Watch,63,60,3,1957.26,0,1
2025-01-05,North China,Issuer C,Grocery,Recent phone,83,81,2,3370.53,0,1
2025-01-05,North China,Issuer C,Grocery,Older phone,81,77,4,3066.32,0,1
2025-01-05,North China,Issuer C,Grocery,Watch,63,59,4,2424.15,0,1
2025-01-05,North China,Issuer C,Digital,Recent phone,87,84,3,3967.6,0,1
2025-01-05,North China,Issuer C,Digital,Older phone,86,82,4,4062.46,0,1
2025-01-05,North China,Issuer C,Digital,Watch,74,70,4,3427.16,0,1
2025-01-05,North China,Issuer D,Retail,Recent phone,58,56,2,1200.12,0,1
2025-01-05,North China,Issuer D,Retail,Older phone,55,54,1,1138.74,0,1
2025-01-05,North China,Issuer D,Retail,Watch,50,47,3,861.76,0,1
2025-01-05,North China,Issuer D,Dining,Recent phone,72,68,4,1940.95,0,1
2025-01-05,North China,Issuer D,Dining,Older phone,71,68,3,1908.07,0,1
2025-01-05,North China,Issuer D,Dining,Watch,52,50,2,1310.46,0,1
2025-01-05,North China,Issuer D,Transit,Recent phone,77,74,3,2403.16,0,1
2025-01-05,North China,Issuer D,Transit,Older phone,68,65,3,2333.85,0,1
2025-01-05,North China,Issuer D,Transit,Watch,66,65,1,2290.57,0,1
2025-01-05,North China,Issuer D,Grocery,Recent phone,80,77,3,3069.35,0,1
2025-01-05,North China,Issuer D,Grocery,Older phone,82,78,4,3328.69,0,1
2025-01-05,North China,Issuer D,Grocery,Watch,65,62,3,2418.06,0,1
2025-01-05,North China,Issuer D,Digital,Recent phone,86,84,2,4103.49,0,1
2025-01-05,North China,Issuer D,Digital,Older phone,74,71,3,3270.69,0,1
2025-01-05,North China,Issuer D,Digital,Watch,81,78,3,3610.46,0,1
2025-01-05,South China,Issuer A,Retail,Recent phone,75,72,3,1470.54,0,1
2025-01-05,South China,Issuer A,Retail,Older phone,70,68,2,1388.18,0,1
2025-01-05,South China,Issuer A,Retail,Watch,58,56,2,1148.98,0,1
2025-01-05,South China,Issuer A,Dining,Recent phone,79,77,2,2175.62,0,1
2025-01-05,South China,Issuer A,Dining,Older phone,76,73,3,2074.18,0,1
2025-01-05,South China,Issuer A,Dining,Watch,65,61,4,1691.53,0,1
2025-01-05,South China,Issuer A,Transit,Recent phone,82,79,3,2745.45,0,1
2025-01-05,South China,Issuer A,Transit,Older phone,74,69,5,2595.44,0,1
2025-01-05,South China,Issuer A,Transit,Watch,72,69,3,2415.18,0,1
2025-01-05,South China,Issuer A,Grocery,Recent phone,90,86,4,3631.25,0,1
2025-01-05,South China,Issuer A,Grocery,Older phone,84,79,5,3290.67,0,1
2025-01-05,South China,Issuer A,Grocery,Watch,80,76,4,3260.61,0,1
2025-01-05,South China,Issuer A,Digital,Recent phone,105,101,4,5221.5,0,1
2025-01-05,South China,Issuer A,Digital,Older phone,90,85,5,4337.88,0,1
2025-01-05,South China,Issuer A,Digital,Watch,81,75,6,3881.61,0,1
2025-01-05,South China,Issuer B,Retail,Recent phone,68,67,1,1549.7,0,1
2025-01-05,South China,Issuer B,Retail,Older phone,63,61,2,1407.56,0,1
2025-01-05,South China,Issuer B,Retail,Watch,58,56,2,1138.76,0,1
2025-01-05,South China,Issuer B,Dining,Recent phone,82,80,2,2167.05,0,1
2025-01-05,South China,Issuer B,Dining,Older phone,68,66,2,1990.82,0,1
2025-01-05,South China,Issuer B,Dining,Watch,62,58,4,1645.52,0,1
2025-01-05,South China,Issuer B,Transit,Recent phone,86,82,4,2883.82,0,1
2025-01-05,South China,Issuer B,Transit,Older phone,84,79,5,2861.47,0,1
2025-01-05,South China,Issuer B,Transit,Watch,74,69,5,2420.1,0,1
2025-01-05,South China,Issuer B,Grocery,Recent phone,84,79,5,3381.38,0,1
2025-01-05,South China,Issuer B,Grocery,Older phone,88,83,5,3711.45,0,1
2025-01-05,South China,Issuer B,Grocery,Watch,73,69,4,2833.7,0,1
2025-01-05,South China,Issuer B,Digital,Recent phone,104,100,4,4921.39,0,1
2025-01-05,South China,Issuer B,Digital,Older phone,90,86,4,4401.89,0,1
2025-01-05,South China,Issuer B,Digital,Watch,88,83,5,4058.05,0,1
2025-01-05,South China,Issuer C,Retail,Recent phone,72,68,4,1431.5,0,1
2025-01-05,South China,Issuer C,Retail,Older phone,67,63,4,1438.67,0,1
2025-01-05,South China,Issuer C,Retail,Watch,61,56,5,1260.44,0,1
2025-01-05,South China,Issuer C,Dining,Recent phone,78,74,4,2266.93,0,1
2025-01-05,South China,Issuer C,Dining,Older phone,69,67,2,1816.06,0,1
2025-01-05,South China,Issuer C,Dining,Watch,66,64,2,1737.57,0,1
2025-01-05,South China,Issuer C,Transit,Recent phone,87,84,3,2938.1,0,1
2025-01-05,South China,Issuer C,Transit,Older phone,75,71,4,2586.98,0,1
2025-01-05,South China,Issuer C,Transit,Watch,81,77,4,2794.78,0,1
2025-01-05,South China,Issuer C,Grocery,Recent phone,86,82,4,3442.17,0,1
2025-01-05,South China,Issuer C,Grocery,Older phone,84,81,3,3372.07,0,1
2025-01-05,South China,Issuer C,Grocery,Watch,75,70,5,2898.03,0,1
2025-01-05,South China,Issuer C,Digital,Recent phone,100,95,5,4615.66,0,1
2025-01-05,South China,Issuer C,Digital,Older phone,82,77,5,3711.05,0,1
2025-01-05,South China,Issuer C,Digital,Watch,83,78,5,3988.92,0,1
2025-01-05,South China,Issuer D,Retail,Recent phone,77,75,2,1631.78,0,1
2025-01-05,South China,Issuer D,Retail,Older phone,76,72,4,1651.59,0,1
2025-01-05,South China,Issuer D,Retail,Watch,59,56,3,1242.35,0,1
2025-01-05,South China,Issuer D,Dining,Recent phone,72,69,3,1973.11,0,1
2025-01-05,South China,Issuer D,Dining,Older phone,64,61,3,1679.62,0,1
2025-01-05,South China,Issuer D,Dining,Watch,72,69,3,1982.11,0,1
2025-01-05,South China,Issuer D,Transit,Recent phone,82,80,2,2994.76,0,1
2025-01-05,South China,Issuer D,Transit,Older phone,78,74,4,2740.28,0,1
2025-01-05,South China,Issuer D,Transit,Watch,74,69,5,2445.66,0,1
2025-01-05,South China,Issuer D,Grocery,Recent phone,90,86,4,3711.36,0,1
2025-01-05,South China,Issuer D,Grocery,Older phone,87,83,4,3461.59,0,1
2025-01-05,South China,Issuer D,Grocery,Watch,78,74,4,3097.88,0,1
2025-01-05,South China,Issuer D,Digital,Recent phone,93,91,2,4523.06,0,1
2025-01-05,South China,Issuer D,Digital,Older phone,84,80,4,4093.69,0,1
2025-01-05,South China,Issuer D,Digital,Watch,81,77,4,3808.94,0,1
2025-01-05,West China,Issuer A,Retail,Recent phone,85,83,2,1867.91,0,1
2025-01-05,West China,Issuer A,Retail,Older phone,81,77,4,1863.08,0,1
2025-01-05,West China,Issuer A,Retail,Watch,69,66,3,1629.86,0,1
2025-01-05,West China,Issuer A,Dining,Recent phone,80,77,3,2356.81,0,1
2025-01-05,West China,Issuer A,Dining,Older phone,80,77,3,2359.49,0,1
2025-01-05,West China,Issuer A,Dining,Watch,75,68,7,2120.45,0,1
2025-01-05,West China,Issuer A,Transit,Recent phone,98,94,4,3619.08,0,1
2025-01-05,West China,Issuer A,Transit,Older phone,83,79,4,2911.33,0,1
2025-01-05,West China,Issuer A,Transit,Watch,75,71,4,2593.83,0,1
2025-01-05,West China,Issuer A,Grocery,Recent phone,112,108,4,4973.65,0,1
2025-01-05,West China,Issuer A,Grocery,Older phone,97,93,4,4065.12,0,1
2025-01-05,West China,Issuer A,Grocery,Watch,79,74,5,3455.98,0,1
2025-01-05,West China,Issuer A,Digital,Recent phone,104,99,5,5036.74,0,1
2025-01-05,West China,Issuer A,Digital,Older phone,97,92,5,4628.34,0,1
2025-01-05,West China,Issuer A,Digital,Watch,88,82,6,4414.37,0,1
2025-01-05,West China,Issuer B,Retail,Recent phone,88,85,3,1912.55,0,1
2025-01-05,West China,Issuer B,Retail,Older phone,83,80,3,1765.52,0,1
2025-01-05,West China,Issuer B,Retail,Watch,64,59,5,1361.39,0,1
2025-01-05,West China,Issuer B,Dining,Recent phone,88,82,6,2605.6,0,1
2025-01-05,West China,Issuer B,Dining,Older phone,85,81,4,2490.61,0,1
2025-01-05,West China,Issuer B,Dining,Watch,68,65,3,2077.16,0,1
2025-01-05,West China,Issuer B,Transit,Recent phone,94,93,1,3653.03,0,1
2025-01-05,West China,Issuer B,Transit,Older phone,93,86,7,3149.27,0,1
2025-01-05,West China,Issuer B,Transit,Watch,74,69,5,2652.82,0,1
2025-01-05,West China,Issuer B,Grocery,Recent phone,104,98,6,4392.93,0,1
2025-01-05,West China,Issuer B,Grocery,Older phone,94,88,6,4096.22,0,1
2025-01-05,West China,Issuer B,Grocery,Watch,83,78,5,3516.83,0,1
2025-01-05,West China,Issuer B,Digital,Recent phone,108,103,5,5538.91,0,1
2025-01-05,West China,Issuer B,Digital,Older phone,98,92,6,4740.75,0,1
2025-01-05,West China,Issuer B,Digital,Watch,96,90,6,4856.84,0,1
2025-01-05,West China,Issuer C,Retail,Recent phone,80,76,4,1961.89,0,1
2025-01-05,West China,Issuer C,Retail,Older phone,79,75,4,1804.19,0,1
2025-01-05,West China,Issuer C,Retail,Watch,71,65,6,1443.2,0,1
2025-01-05,West China,Issuer C,Dining,Recent phone,92,88,4,2766.24,0,1
2025-01-05,West China,Issuer C,Dining,Older phone,80,77,3,2499.27,0,1
2025-01-05,West China,Issuer C,Dining,Watch,67,63,4,1846.36,0,1
2025-01-05,West China,Issuer C,Transit,Recent phone,102,97,5,3498.61,0,1
2025-01-05,West China,Issuer C,Transit,Older phone,87,82,5,3124.04,0,1
2025-01-05,West China,Issuer C,Transit,Watch,79,74,5,2757.35,0,1
2025-01-05,West China,Issuer C,Grocery,Recent phone,109,106,3,4754.6,0,1
2025-01-05,West China,Issuer C,Grocery,Older phone,88,84,4,3707.31,0,1
2025-01-05,West China,Issuer C,Grocery,Watch,77,73,4,3262.92,0,1
2025-01-05,West China,Issuer C,Digital,Recent phone,102,97,5,5189.59,0,1
2025-01-05,West China,Issuer C,Digital,Older phone,100,96,4,5171.55,0,1
2025-01-05,West China,Issuer C,Digital,Watch,84,79,5,3961.8,0,1
2025-01-05,West China,Issuer D,Retail,Recent phone,81,78,3,1893.79,0,1
2025-01-05,West China,Issuer D,Retail,Older phone,74,71,3,1834.91,0,1
2025-01-05,West China,Issuer D,Retail,Watch,77,72,5,1700.91,0,1
2025-01-05,West China,Issuer D,Dining,Recent phone,90,87,3,2848.81,0,1
2025-01-05,West China,Issuer D,Dining,Older phone,78,75,3,2337.15,0,1
2025-01-05,West China,Issuer D,Dining,Watch,73,69,4,2099.61,0,1
2025-01-05,West China,Issuer D,Transit,Recent phone,97,93,4,3542.04,0,1
2025-01-05,West China,Issuer D,Transit,Older phone,86,82,4,3050.01,0,1
2025-01-05,West China,Issuer D,Transit,Watch,81,79,2,3059.05,0,1
2025-01-05,West China,Issuer D,Grocery,Recent phone,101,95,6,4368.07,0,1
2025-01-05,West China,Issuer D,Grocery,Older phone,80,75,5,3303.15,0,1
2025-01-05,West China,Issuer D,Grocery,Watch,81,76,5,3434.52,0,1
2025-01-05,West China,Issuer D,Digital,Recent phone,101,97,4,4945.2,0,1
2025-01-05,West China,Issuer D,Digital,Older phone,102,97,5,5031.47,0,1
2025-01-05,West China,Issuer D,Digital,Watch,90,85,5,4290.01,0,1
2025-01-06,East China,Issuer A,Retail,Recent phone,52,50,2,867.17,0,1
2025-01-06,East China,Issuer A,Retail,Older phone,44,43,1,737.33,0,1
2025-01-06,East China,Issuer A,Retail,Watch,47,44,3,741.68,0,1
2025-01-06,East China,Issuer A,Dining,Recent phone,56,53,3,1430.0,0,1
2025-01-06,East China,Issuer A,Dining,Older phone,46,43,3,1026.54,0,1
2025-01-06,East China,Issuer A,Dining,Watch,45,42,3,1002.12,0,1
2025-01-06,East China,Issuer A,Transit,Recent phone,68,66,2,2130.48,0,1
2025-01-06,East China,Issuer A,Transit,Older phone,54,53,1,1688.49,0,1
2025-01-06,East China,Issuer A,Transit,Watch,44,40,4,1261.27,0,1
2025-01-06,East China,Issuer A,Grocery,Recent phone,66,64,2,2472.9,0,1
2025-01-06,East China,Issuer A,Grocery,Older phone,51,48,3,1861.57,0,1
2025-01-06,East China,Issuer A,Grocery,Watch,55,54,1,2122.87,0,1
2025-01-06,East China,Issuer A,Digital,Recent phone,69,66,3,2957.84,0,1
2025-01-06,East China,Issuer A,Digital,Older phone,60,55,5,2483.22,0,1
2025-01-06,East China,Issuer A,Digital,Watch,57,53,4,2528.77,0,1
2025-01-06,East China,Issuer B,Retail,Recent phone,47,46,1,858.42,0,1
2025-01-06,East China,Issuer B,Retail,Older phone,39,37,2,614.57,0,1
2025-01-06,East China,Issuer B,Retail,Watch,34,33,1,637.81,0,1
2025-01-06,East China,Issuer B,Dining,Recent phone,49,47,2,1123.52,0,1
2025-01-06,East China,Issuer B,Dining,Older phone,50,48,2,1178.03,0,1
2025-01-06,East China,Issuer B,Dining,Watch,44,41,3,962.01,0,1
2025-01-06,East China,Issuer B,Transit,Recent phone,62,60,2,2015.87,0,1
2025-01-06,East China,Issuer B,Transit,Older phone,55,53,2,1755.61,0,1
2025-01-06,East China,Issuer B,Transit,Watch,41,39,2,1252.76,0,1
2025-01-06,East China,Issuer B,Grocery,Recent phone,71,69,2,2810.03,0,1
2025-01-06,East China,Issuer B,Grocery,Older phone,66,62,4,2427.33,0,1
2025-01-06,East China,Issuer B,Grocery,Watch,52,49,3,1920.83,0,1
2025-01-06,East China,Issuer B,Digital,Recent phone,62,60,2,2705.32,0,1
2025-01-06,East China,Issuer B,Digital,Older phone,61,60,1,2691.24,0,1
2025-01-06,East China,Issuer B,Digital,Watch,63,60,3,2705.01,0,1
2025-01-06,East China,Issuer C,Retail,Recent phone,53,52,1,1032.38,0,1
2025-01-06,East China,Issuer C,Retail,Older phone,45,44,1,732.16,0,1
2025-01-06,East China,Issuer C,Retail,Watch,37,36,1,628.5,0,1
2025-01-06,East China,Issuer C,Dining,Recent phone,53,52,1,1294.92,0,1
2025-01-06,East China,Issuer C,Dining,Older phone,45,44,1,1078.5,0,1
2025-01-06,East China,Issuer C,Dining,Watch,43,40,3,962.45,0,1
2025-01-06,East China,Issuer C,Transit,Recent phone,59,57,2,1720.1,0,1
2025-01-06,East China,Issuer C,Transit,Older phone,58,55,3,1671.95,0,1
2025-01-06,East China,Issuer C,Transit,Watch,42,40,2,1294.8,0,1
2025-01-06,East China,Issuer C,Grocery,Recent phone,67,63,4,2435.56,0,1
2025-01-06,East China,Issuer C,Grocery,Older phone,55,52,3,2011.77,0,1
2025-01-06,East China,Issuer C,Grocery,Watch,50,47,3,1904.65,0,1
2025-01-06,East China,Issuer C,Digital,Recent phone,64,62,2,2865.67,0,1
2025-01-06,East China,Issuer C,Digital,Older phone,69,66,3,3141.76,0,1
2025-01-06,East China,Issuer C,Digital,Watch,57,56,1,2542.25,0,1
2025-01-06,East China,Issuer D,Retail,Recent phone,57,55,2,1086.75,0,1
2025-01-06,East China,Issuer D,Retail,Older phone,47,45,2,842.14,0,1
2025-01-06,East China,Issuer D,Retail,Watch,33,31,2,553.87,0,1
2025-01-06,East China,Issuer D,Dining,Recent phone,59,57,2,1395.9,0,1
2025-01-06,East China,Issuer D,Dining,Older phone,52,51,1,1263.01,0,1
2025-01-06,East China,Issuer D,Dining,Watch,42,39,3,897.56,0,1
2025-01-06,East China,Issuer D,Transit,Recent phone,61,59,2,1998.07,0,1
2025-01-06,East China,Issuer D,Transit,Older phone,60,57,3,1739.7,0,1
2025-01-06,East China,Issuer D,Transit,Watch,49,46,3,1521.32,0,1
2025-01-06,East China,Issuer D,Grocery,Recent phone,75,72,3,2740.42,0,1
2025-01-06,East China,Issuer D,Grocery,Older phone,67,63,4,2559.5,0,1
2025-01-06,East China,Issuer D,Grocery,Watch,53,48,5,1868.79,0,1
2025-01-06,East China,Issuer D,Digital,Recent phone,72,70,2,3282.76,0,1
2025-01-06,East China,Issuer D,Digital,Older phone,61,59,2,2666.21,0,1
2025-01-06,East China,Issuer D,Digital,Watch,52,49,3,2158.84,0,1
2025-01-06,North China,Issuer A,Retail,Recent phone,56,53,3,1115.2,0,1
2025-01-06,North China,Issuer A,Retail,Older phone,60,57,3,1087.96,0,1
2025-01-06,North China,Issuer A,Retail,Watch,49,46,3,895.43,0,1
2025-01-06,North China,Issuer A,Dining,Recent phone,68,66,2,1669.52,0,1
2025-01-06,North China,Issuer A,Dining,Older phone,53,50,3,1288.74,0,1
2025-01-06,North China,Issuer A,Dining,Watch,50,49,1,1406.24,0,1
2025-01-06,North China,Issuer A,Transit,Recent phone,64,62,2,2230.35,0,1
2025-01-06,North China,Issuer A,Transit,Older phone,65,62,3,2086.33,0,1
2025-01-06,North China,Issuer A,Transit,Watch,52,48,4,1679.99,0,1
2025-01-06,North China,Issuer A,Grocery,Recent phone,71,68,3,2801.54,0,1
2025-01-06,North China,Issuer A,Grocery,Older phone,76,72,4,2969.21,0,1
2025-01-06,North China,Issuer A,Grocery,Watch,58,54,4,2138.24,0,1
2025-01-06,North China,Issuer A,Digital,Recent phone,77,74,3,3592.78,0,1
2025-01-06,North China,Issuer A,Digital,Older phone,74,72,2,3346.41,0,1
2025-01-06,North China,Issuer A,Digital,Watch,63,58,5,2834.48,0,1
2025-01-06,North China,Issuer B,Retail,Recent phone,60,57,3,1205.19,0,1
2025-01-06,North China,Issuer B,Retail,Older phone,53,52,1,954.56,0,1
2025-01-06,North China,Issuer B,Retail,Watch,45,44,1,801.66,0,1
2025-01-06,North China,Issuer B,Dining,Recent phone,59,57,2,1591.39,0,1
2025-01-06,North China,Issuer B,Dining,Older phone,67,66,1,1762.58,0,1
2025-01-06,North China,Issuer B,Dining,Watch,40,39,1,1129.37,0,1
2025-01-06,North China,Issuer B,Transit,Recent phone,69,67,2,2273.62,0,1
2025-01-06,North China,Issuer B,Transit,Older phone,58,56,2,1856.67,0,1
2025-01-06,North China,Issuer B,Transit,Watch,62,57,5,2028.01,0,1
2025-01-06,North China,Issuer B,Grocery,Recent phone,88,84,4,3283.86,0,1
2025-01-06,North China,Issuer B,Grocery,Older phone,73,69,4,2780.4,0,1
2025-01-06,North China,Issuer B,Grocery,Watch,64,59,5,2410.95,0,1
2025-01-06,North China,Issuer B,Digital,Recent phone,79,75,4,3529.07,0,1
2025-01-06,North China,Issuer B,Digital,Older phone,77,74,3,3567.76,0,1
2025-01-06,North China,Issuer B,Digital,Watch,53,53,0,2560.39,0,1
2025-01-06,North China,Issuer C,Retail,Recent phone,66,62,4,1246.88,0,1
2025-01-06,North China,Issuer C,Retail,Older phone,60,58,2,1126.35,0,1
2025-01-06,North China,Issuer C,Retail,Watch,45,41,4,753.75,0,1
2025-01-06,North China,Issuer C,Dining,Recent phone,62,60,2,1668.69,0,1
2025-01-06,North China,Issuer C,Dining,Older phone,63,60,3,1701.27,0,1
2025-01-06,North China,Issuer C,Dining,Watch,55,53,2,1479.75,0,1
2025-01-06,North China,Issuer C,Transit,Recent phone,68,67,1,2398.67,0,1
2025-01-06,North China,Issuer C,Transit,Older phone,65,61,4,2041.69,0,1
2025-01-06,North China,Issuer C,Transit,Watch,65,61,4,1962.86,0,1
2025-01-06,North China,Issuer C,Grocery,Recent phone,70,67,3,2756.26,0,1
2025-01-06,North China,Issuer C,Grocery,Older phone,71,69,2,2779.53,0,1
2025-01-06,North China,Issuer C,Grocery,Watch,72,68,4,2788.82,0,1
2025-01-06,North China,Issuer C,Digital,Recent phone,81,77,4,3783.28,0,1
2025-01-06,North China,Issuer C,Digital,Older phone,78,76,2,3585.92,0,1
2025-01-06,North China,Issuer C,Digital,Watch,64,61,3,2921.05,0,1
2025-01-06,North China,Issuer D,Retail,Recent phone,57,56,1,1016.64,0,1
2025-01-06,North China,Issuer D,Retail,Older phone,42,40,2,860.16,0,1
2025-01-06,North China,Issuer D,Retail,Watch,34,34,0,674.41,0,1
2025-01-06,North China,Issuer D,Dining,Recent phone,64,62,2,1669.05,0,1
2025-01-06,North China,Issuer D,Dining,Older phone,63,61,2,1631.78,0,1
2025-01-06,North China,Issuer D,Dining,Watch,37,36,1,1007.85,0,1
2025-01-06,North China,Issuer D,Transit,Recent phone,76,73,3,2460.75,0,1
2025-01-06,North China,Issuer D,Transit,Older phone,66,64,2,2150.38,0,1
2025-01-06,North China,Issuer D,Transit,Watch,54,51,3,1699.48,0,1
2025-01-06,North China,Issuer D,Grocery,Recent phone,65,62,3,2605.46,0,1
2025-01-06,North China,Issuer D,Grocery,Older phone,67,63,4,2554.03,0,1
2025-01-06,North China,Issuer D,Grocery,Watch,60,56,4,2290.32,0,1
2025-01-06,North China,Issuer D,Digital,Recent phone,82,77,5,3748.93,0,1
2025-01-06,North China,Issuer D,Digital,Older phone,65,62,3,3049.92,0,1
2025-01-06,North China,Issuer D,Digital,Watch,67,61,6,2971.04,0,1
2025-01-06,South China,Issuer A,Retail,Recent phone,66,63,3,1393.56,0,1
2025-01-06,South China,Issuer A,Retail,Older phone,59,56,3,1227.49,0,1
